config_id,embedding,hidden_layer_sizes,alpha,learning_rate_init,max_iter,early_stopping,batch_size,tol,solver,activation,selection_scope,inner_average_precision_0,inner_average_precision_1,inner_average_precision_2,mean_inner_average_precision,inner_rows,runtime_seconds,inner_n_iter_0,inner_loss_0,inner_hit_max_iter_0,inner_convergence_warning_0,inner_n_iter_1,inner_loss_1,inner_hit_max_iter_1,inner_convergence_warning_1,inner_n_iter_2,inner_loss_2,inner_hit_max_iter_2,inner_convergence_warning_2
mlp_c_01,c,[32],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9612760802964397,0.971728537166116,0.9637438454532958,0.9655828209719505,723,0.761437000001024,49,0.007403484628509069,False,False,47,0.0073651025672435665,False,False,47,0.007314659880722526,False,False
mlp_c_02,c,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9661445357555328,0.9690741981906038,0.9601888290457247,0.9651358543306204,723,3.1573839000047883,195,0.054665814287008674,False,False,202,0.05257160138613476,False,False,171,0.05337679704693634,False,False
mlp_c_03,c,[32],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9665183948087469,0.9686796866776032,0.9603876033445008,0.9651952282769503,723,2.511954699999478,144,0.054174038242547226,False,False,151,0.0522995192362358,False,False,136,0.05222213507753366,False,False
mlp_c_04,c,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9399592368760923,0.9562413269382519,0.9499496836262128,0.9487167491468523,723,4.888352900001337,221,0.6446072105257802,False,False,255,0.643286899114928,False,False,197,0.6477639005039068,False,False
mlp_c_05,c,[32],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.940487449569671,0.9530151161008927,0.9464602771553231,0.9466542809419622,723,2.2916202999986126,119,0.64815467948254,False,False,145,0.6460906369197416,False,False,123,0.6494723305004672,False,False
mlp_c_06,c,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9714826875716835,0.9726970374978714,0.9542011704657611,0.9661269651784387,723,1.4271648000067216,53,0.011569299702588158,False,False,53,0.011557575563280064,False,False,51,0.01156770727768087,False,False
mlp_c_07,c,[64],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9710158118390871,0.9727032640205471,0.9540882762770061,0.9659357840455468,723,0.9892191000035382,41,0.010583307033715702,False,False,40,0.010590733941595496,False,False,39,0.01058812040254927,False,False
mlp_c_08,c,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9674684559206703,0.9671838710873234,0.9568834122288105,0.9638452464122681,723,4.604731799998262,195,0.05036638086927612,False,False,183,0.04879938003746902,False,False,193,0.04711708614026225,False,False
mlp_c_09,c,[64],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9641138404578122,0.9685222807296071,0.9489754650139411,0.9605371954004535,723,2.325951699996949,102,0.05474207871115177,False,False,95,0.05346706161681894,False,False,105,0.05241488435139694,False,False
mlp_c_10,c,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9390276151630187,0.9525747666038982,0.9440920409127943,0.9452314742265705,723,4.270175600002403,155,0.6428393649347305,False,False,167,0.6423878466002041,False,False,164,0.6455325474705048,False,False
mlp_c_11,c,[64],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.938092399998001,0.955556404939445,0.9498119149225583,0.9478202399533348,723,2.2182572999954573,89,0.6466248141417609,False,False,98,0.646261707675823,False,False,98,0.6496132401206621,False,False
mlp_c_12,c,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9714150426262861,0.9688289116255588,0.9547197671335231,0.9649879071284561,723,1.0387700999999652,62,0.009169411272824758,False,False,57,0.009238715558753174,False,False,59,0.009184308669566514,False,False
mlp_c_13,c,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9712454030061832,0.9705024534197303,0.9538405919023523,0.9651961494427553,723,0.7223752999998396,42,0.008648216349776921,False,False,40,0.008499202450369621,False,False,42,0.00854249406978276,False,False
mlp_c_14,c,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9671936936968293,0.9700164523206896,0.9570245843905713,0.96474491013603,723,4.971683399999165,300,0.057591607866210225,True,False,278,0.056369591755515716,False,False,300,0.055419753320479395,True,True
mlp_c_15,c,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9649394658511429,0.948257743662974,0.9315970389332754,0.9482647494824641,723,2.1462019000027794,101,0.0952429247154539,False,False,137,0.07676830865723333,False,False,147,0.13144305777590698,False,False
mlp_c_16,c,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.6285053886212371,0.6182572614107884,0.6141078838174274,0.6202901779498177,723,3.9949113999973633,226,0.6670716085250022,False,False,226,0.6670365620568943,False,False,225,0.6661500987071705,False,False
mlp_c_17,c,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.6182572614107884,0.6182572614107884,0.6141078838174274,0.6168741355463347,723,2.224363199995423,128,0.6664123967764015,False,False,127,0.6663936184980007,False,False,129,0.6653492982343271,False,False
mlp_a_00,a,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9221115170284861,0.9461479760947027,0.9580502914451023,0.9421032615227638,722,1.2722242000018014,175,0.011495701287041122,False,False,184,0.011144318329493476,False,False,199,0.011303356319959228,False,False
mlp_a_01,a,[32],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9229311801484328,0.9468144989973133,0.9578896205358844,0.9425450998938768,722,0.8315200000070035,129,0.009356926447969283,False,False,109,0.01046965050782568,False,False,122,0.010383096273311137,False,False
mlp_a_02,a,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9351542876989464,0.9507608508009397,0.9629482497011523,0.949621129400346,722,1.5521863000030862,219,0.11763839886739115,False,False,232,0.12252514796310142,False,False,244,0.12718675187581469,False,False
mlp_a_03,a,[32],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9360626509693111,0.9475655981794748,0.9631827914588504,0.9489370135358787,722,0.9587136000045575,144,0.11823717834627051,False,False,156,0.12432614625061093,False,False,126,0.12998226750272232,False,False
mlp_a_04,a,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9293050968042046,0.9384208634228092,0.9466672718502357,0.9381310773590831,722,1.4510238000002573,202,0.6677867266790175,False,False,223,0.6673523756943922,False,False,206,0.6678622419451132,False,False
mlp_a_05,a,[32],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9267374976941717,0.9393489352711296,0.9451174039328057,0.9370679456327023,722,1.0312268999987282,124,0.6668575977917943,False,False,137,0.6665983844115803,False,False,121,0.6671116547828719,False,False
mlp_a_06,a,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9380578969734875,0.9431602320902956,0.9647912071206481,0.9486697787281438,722,1.6505050999985542,163,0.014333270671483907,False,False,163,0.014153416128964211,False,False,181,0.014034049641447749,False,False
mlp_a_07,a,[64],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9392606957478203,0.9414706781324823,0.9646991453534187,0.9484768397445738,722,1.1981761999995797,119,0.012290404811164285,False,False,116,0.012369490799591201,False,False,115,0.013020115494647717,False,False
mlp_a_08,a,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9337978868016557,0.9461393063978063,0.9655338858118787,0.9484903596704468,722,2.033011200001056,182,0.11824774940566612,False,False,239,0.12249488380652858,False,False,187,0.12847018344554503,False,False
mlp_a_09,a,[64],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9325349616403888,0.9445571044736385,0.9627534533777902,0.9466151731639392,722,1.1155870000002324,110,0.11836743926079783,False,False,100,0.1318263977213099,False,False,139,0.12946407886970793,False,False
mlp_a_10,a,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.928910677007691,0.9372182263166196,0.9459177015163482,0.9373488682802197,722,1.4893975000013597,148,0.6670067546422329,False,False,151,0.6669513988199668,False,False,152,0.6669624547904541,False,False
mlp_a_11,a,[64],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.92942343035938,0.9365498700139328,0.9460934805537378,0.9373555936423502,722,0.8834839999981341,91,0.6664319416143067,False,False,108,0.6657938897790077,False,False,94,0.6664476801567405,False,False
mlp_a_12,a,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9346612307445676,0.959670625435687,0.9604481433259536,0.9515933331687361,722,1.0120443999985582,139,0.010383005334086405,False,False,113,0.01093797487710196,False,False,137,0.0107457796269338,False,False
mlp_a_13,a,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9375478831819793,0.9577135845460009,0.96022537245343,0.9518289467271367,722,0.705638799998269,98,0.009770198221029229,False,False,74,0.009973008733917094,False,False,96,0.0094771230788996,False,False
mlp_a_14,a,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9349593047058669,0.9493508625291605,0.9623375442341229,0.9488825704897167,722,2.0986149000018486,263,0.10840929942218196,False,False,278,0.11059279914911145,False,False,279,0.11520294095835555,False,False
mlp_a_15,a,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9404303896423986,0.9493146456715452,0.9630689269417012,0.9509379874185484,722,0.9797755999970832,146,0.11167882940420083,False,False,105,0.11858867406288313,False,False,128,0.11826861816159769,False,False
mlp_a_16,a,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.6182572614107884,0.8608977234495907,0.6166666666666667,0.6986072171756819,722,1.990659000002779,236,0.6680125927014913,False,False,235,0.6670808670622758,False,False,236,0.6675772105248546,False,False
mlp_a_17,a,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.6182572614107884,0.6141078838174274,0.6166666666666667,0.6163439372982942,722,1.2121553999968455,138,0.6668603745820775,False,False,139,0.6658599255580158,False,False,143,0.666306665920451,False,False
mlp_b_00,b,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9583869307212034,0.9699732300970887,0.9640287070424174,0.9641296226202365,722,1.1209174999967217,117,0.00893999206583261,False,False,112,0.009389006210054233,False,False,127,0.00946658212869294,False,False
mlp_b_01,b,[32],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9579373755724762,0.9692385880534498,0.9644980841264188,0.9638913492507815,722,0.792295400002331,88,0.007362752565736339,False,False,72,0.008352310050695604,False,False,98,0.007791981637582274,False,False
mlp_b_02,b,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.956262417748848,0.962553836947197,0.9614297737672576,0.9600820094877675,722,1.7499736000027042,182,0.07770832116468424,False,False,209,0.08093844769760757,False,False,178,0.0865011132961519,False,False
mlp_b_03,b,[32],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9576184622585384,0.9608291039204615,0.9576857866040913,0.9587111175943637,722,0.9701228999983869,107,0.07773171896766633,False,False,102,0.08286544541520084,False,False,109,0.08656942208410949,False,False
mlp_b_04,b,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9463181101660334,0.9533317756468132,0.9481786517504568,0.9492761791877679,722,3.825950300000841,284,0.6311130758405237,False,False,239,0.6386727812159757,False,False,294,0.6341985439693619,False,False
mlp_b_05,b,[32],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9415888012150104,0.9524057083627187,0.9475833074132902,0.9471926056636731,722,1.7121798999942257,144,0.6327390920006318,False,False,148,0.6387574105832139,False,False,164,0.6351364599663807,False,False
mlp_b_06,b,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.951938794163587,0.9609992489855985,0.9636386205080951,0.9588588878857602,722,1.729891900002258,105,0.01166678143639924,False,False,83,0.012842828086118675,False,False,113,0.012113177407848083,False,False
mlp_b_07,b,[64],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.951115113056525,0.9616256693425751,0.9652131643152715,0.9593179822381238,722,1.2406422999993083,77,0.0102890396826721,False,False,60,0.011427081828603957,False,False,92,0.010319889286392766,False,False
mlp_b_08,b,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9521935005605914,0.9618609267147198,0.9595779177688462,0.9578774483480524,722,2.6897446000002674,147,0.07624593261568435,False,False,169,0.0784941346327241,False,False,152,0.08520654013751834,False,False
mlp_b_09,b,[64],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.958623402365924,0.9596393876681281,0.9609045563051917,0.9597224487797479,722,1.785560099997383,87,0.0792883286452963,False,False,98,0.08123110986704457,False,False,107,0.08909385292276949,False,False
mlp_b_10,b,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9440241736436205,0.9503970684353145,0.9504945317407126,0.9483052579398826,722,3.312268400004541,210,0.6300282506190323,False,False,171,0.6379736595066915,False,False,176,0.6349761052803925,False,False
mlp_b_11,b,[64],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9403516197492772,0.9558007754779781,0.9498110169346502,0.9486544707206351,722,2.383041699999012,142,0.6308697157427093,False,False,117,0.6382920564459319,False,False,136,0.6348857476702575,False,False
mlp_b_12,b,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.937634322721538,0.9540331845477555,0.9574256887417967,0.9496977320036968,722,1.1694413000004715,99,0.00929629427476806,False,False,79,0.009696911665810081,False,False,100,0.00960787806547872,False,False
mlp_b_13,b,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9405418853783994,0.9564082123822005,0.955820365423975,0.9509234877281916,722,0.651422700000694,63,0.008779588353329133,False,False,53,0.008906386890737741,False,False,68,0.00883369795902812,False,False
mlp_b_14,b,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9585734029718442,0.9600181281273393,0.9566097200875647,0.9584004170622494,722,2.5579144999937853,249,0.0777126994078288,False,False,247,0.0791717925438622,False,False,255,0.08328545861542527,False,False
mlp_b_15,b,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9582058105446094,0.9571313104503703,0.9566438996184508,0.9573270068711435,722,1.3189310999950976,126,0.07945528954242737,False,False,139,0.08156718585122297,False,False,122,0.0866616837125353,False,False
mlp_b_16,b,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.6182572614107884,0.6141078838174274,0.6166666666666667,0.6163439372982942,722,2.6723953999971855,264,0.6675132971123279,False,False,261,0.6667024103565339,False,False,261,0.6672409658267784,False,False
mlp_b_17,b,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.6182572614107884,0.6141078838174274,0.6166666666666667,0.6163439372982942,722,1.606838699997752,150,0.6667560739053592,False,False,150,0.6657935624828085,False,False,156,0.6661949203724419,False,False
mlp_c_00,c,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9576645383600942,0.961684225045338,0.959537386806458,0.9596287167372967,722,1.0964978999982122,70,0.008379205147435927,False,False,70,0.00851901044257453,False,False,69,0.008523723691241429,False,False
mlp_c_01,c,[32],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9566406455094387,0.9620625118555038,0.9607468828192659,0.9598166800614029,722,0.7773146000035922,48,0.007455171173166637,False,False,49,0.007514895724540734,False,False,49,0.007467210403008995,False,False
mlp_c_02,c,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9605121339209319,0.9573807945862157,0.9634158782359954,0.960436268914381,722,3.1240852999981144,187,0.054370990713004184,False,False,253,0.05352667617224425,False,False,161,0.05567104152739441,False,False
mlp_c_03,c,[32],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9595463741533797,0.9607405578840178,0.9625195779598388,0.960935503332412,722,2.002091100002872,123,0.05581208333567525,False,False,111,0.05649126418008835,False,False,154,0.053770517373791904,False,False
mlp_c_04,c,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9323392358737961,0.945058934133503,0.9426152672156352,0.9400044790743114,722,3.2910486000037054,197,0.6488911616617304,False,False,191,0.65193588596287,False,False,207,0.6494752519316148,False,False
mlp_c_05,c,[32],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9299542634500276,0.9429282408547953,0.9405277006398297,0.9378034016482175,722,2.095338900006027,127,0.6507216619170388,False,False,106,0.654518107485759,False,False,148,0.6515561765838379,False,False
mlp_c_06,c,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9600162710286368,0.9547782866132507,0.9600577995492282,0.9582841190637051,722,1.4081131999992067,53,0.011665553504169292,False,False,53,0.011714173094089628,False,False,52,0.011606516914045933,False,False
mlp_c_07,c,[64],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9604425227681426,0.9572790362772154,0.9596025605775259,0.9591080398742946,722,1.084906599993701,40,0.01074045105968623,False,False,40,0.010727352058827537,False,False,40,0.010688757200668652,False,False
mlp_c_08,c,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9596700365820036,0.9539595952401109,0.957798906127511,0.9571428459832084,722,4.755056800000602,177,0.04933722055020684,False,False,207,0.0501465454232048,False,False,212,0.04863614421460631,False,False
mlp_c_09,c,[64],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9408562307853269,0.9579647890972989,0.9629061464925285,0.9539090554583848,722,2.6178501000031247,116,0.07078452733206039,False,False,103,0.05570218887478942,False,False,101,0.05256912526769331,False,False
mlp_c_10,c,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9282186497172108,0.9426878649294825,0.9490925902885797,0.9399997016450911,722,4.399670000006154,167,0.6471648184821345,False,False,159,0.6498436762580722,False,False,172,0.6470266192509604,False,False
mlp_c_11,c,[64],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9332257868507463,0.9414423191082604,0.9469718775657675,0.9405466611749248,722,2.315084800000477,101,0.6507705072314957,False,False,87,0.6532649124403704,False,False,99,0.6518302709694626,False,False
mlp_c_12,c,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9536330635185591,0.96016715310738,0.9573572263044924,0.9570524809768105,722,1.0368545999954222,62,0.009187788812528498,False,False,60,0.009255587322719763,False,False,61,0.009241861233979307,False,False
mlp_c_13,c,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.956457858315084,0.9610072929713837,0.9571570615411307,0.9582074042758663,722,0.7197584000023198,42,0.008590722088168358,False,False,42,0.008638126902109949,False,False,41,0.008627440020984832,False,False
mlp_c_14,c,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.9573048198872427,0.9584472111498985,0.9613271120463828,0.9590263810278413,722,4.198179699997127,263,0.05792394532955921,False,False,240,0.0608920238443526,False,False,251,0.059519929804782885,False,False
mlp_c_15,c,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.9570799528804695,0.9541227154669507,0.9560058714644701,0.9557361799372969,722,2.209130000002915,158,0.0738919458568892,False,False,110,0.07313357358647998,False,False,124,0.09551334585232624,False,False
mlp_c_16,c,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_4,0.6310674204238492,0.6141078838174274,0.7848348348348348,0.6766700463587038,722,3.8042012000005343,225,0.667454998014703,False,False,225,0.6665691603586057,False,False,225,0.667110871951721,False,False
mlp_c_17,c,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_4,0.6182572614107884,0.6141078838174274,0.6166666666666667,0.6163439372982942,722,2.1591431999986526,128,0.6666939284013634,False,False,128,0.6657932428429146,False,False,130,0.6662682162606256,False,False
mlp_a_00,a,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9359777240953293,0.9620222170672335,0.9508367331694924,0.9496122247773516,903,1.649416400003247,228,0.010960963890837103,False,False,155,0.011881314129065857,False,False,206,0.010517803791090045,False,False
mlp_a_01,a,[32],0.01,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9380000072377981,0.9603676401217389,0.949867628754824,0.949411758704787,903,1.142508999997517,157,0.009599420749401474,False,False,100,0.01061258719706039,False,False,142,0.009462065087569914,False,False
mlp_a_02,a,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9462244148448608,0.9651720731526603,0.955191093538,0.9555291938451737,903,1.6650396999975783,193,0.13554197480616864,False,False,189,0.1344488211159963,False,False,206,0.1281879832915372,False,False
mlp_a_03,a,[32],1.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9486341154708562,0.9661061008587014,0.9557078687122063,0.9568160283472545,903,1.020281100005377,114,0.1371653500774287,False,False,140,0.13494769458512593,False,False,102,0.1327668436161055,False,False
mlp_a_04,a,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9389798633023736,0.9394863020815781,0.9424620482207458,0.9403094045348993,903,1.5594847999964259,177,0.6681365894525219,False,False,188,0.6667234171103094,False,False,171,0.6679231481566285,False,False
mlp_a_05,a,[32],100.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9374044992216448,0.9421421252214752,0.9415648411042535,0.9403704885157912,903,1.0075092000042787,125,0.6667167820271643,False,False,107,0.6663557805811369,False,False,109,0.6668362858885453,False,False
mlp_a_06,a,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9417102482654289,0.9652046988306773,0.9534685658776775,0.9534611709912612,903,2.206626099999994,208,0.012928180813122614,False,False,147,0.014342737679747725,False,False,214,0.01233972311876894,False,False
mlp_a_07,a,[64],0.01,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9419750893544616,0.9640684774178598,0.9545898881974274,0.9535444849899163,903,1.5674142999996548,124,0.01302759623245501,False,False,117,0.011875848958658801,False,False,166,0.010303077686909487,False,False
mlp_a_08,a,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9468350432133625,0.9698827978835847,0.954882165458575,0.9572000021851741,903,1.9867024999985006,161,0.13705772252202642,False,False,189,0.1326035282702059,False,False,169,0.12947455117537843,False,False
mlp_a_09,a,[64],1.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9460702823170346,0.9647297903968367,0.9565590222040373,0.9557863649726362,903,1.216480600000068,110,0.1397291320166085,False,False,88,0.1437871172745329,False,False,112,0.1326992255006074,False,False
mlp_a_10,a,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9373950821087316,0.9397134941767036,0.9421513260814347,0.9397533007889566,903,1.6313363000008394,141,0.666756708261896,False,False,126,0.6663808009599077,False,False,132,0.6667796426748408,False,False
mlp_a_11,a,[64],100.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9384884310866846,0.942112314661472,0.9422572039428649,0.9409526498970072,903,0.9390320999955293,88,0.6663032355824917,False,False,83,0.6655977978649156,False,False,77,0.6665045910305155,False,False
mlp_a_12,a,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9431092541947901,0.9692490681724009,0.9556620531468176,0.956006791838003,903,1.2293601000055787,142,0.01010110264861775,False,False,113,0.010670555061714588,False,False,133,0.010128425571247759,False,False
mlp_a_13,a,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9452763349527282,0.9686994885955901,0.9537754004053036,0.9559170746512073,903,0.8140494999970542,82,0.009897631671070368,False,False,81,0.009587450341013836,False,False,91,0.009427517558192948,False,False
mlp_a_14,a,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9452929791054817,0.9651235300342369,0.9507756848740885,0.9537307313379356,903,2.1936505000048783,268,0.11994383782929048,False,False,198,0.11901921719799978,False,False,229,0.12055220820330417,False,False
mlp_a_15,a,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9451482157429263,0.9645991137611256,0.9543281811285158,0.9546918368775227,903,1.0562232000011136,109,0.1282126762826428,False,False,123,0.1246059042150553,False,False,101,0.12298474377265695,False,False
mlp_a_16,a,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.673400492980388,0.6146179401993356,0.6348122866894198,0.6409435732897144,903,2.338167499998235,198,0.6673041832074572,False,False,199,0.6664557374986649,False,False,200,0.6671080516919196,False,False
mlp_a_17,a,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.6179401993355482,0.6146179401993356,0.6179401993355482,0.6168327796234773,903,1.1961758000034024,115,0.6663248654572027,False,False,116,0.6655754071301724,False,False,115,0.6664122687136292,False,False
mlp_b_00,b,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9591645626134746,0.9755549230483602,0.9584599711227876,0.9643931522615409,903,1.2814873999959673,113,0.010987395498349047,False,False,108,0.009528350023080234,False,False,103,0.009681074608356321,False,False
mlp_b_01,b,[32],0.01,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9587234330521709,0.9727592388652659,0.9577151890105104,0.963065953642649,903,0.9301454000014928,84,0.009361893029227037,False,False,73,0.008353490348909325,False,False,85,0.008244896156047614,False,False
mlp_b_02,b,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9595432889811992,0.9690223182539064,0.9634015288882554,0.9639890453744536,903,2.4701609000039753,208,0.0907106758400321,False,False,191,0.09146641229050066,False,False,186,0.08558854535988271,False,False
mlp_b_03,b,[32],1.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.958634519916097,0.9679915104712433,0.9610065140920288,0.962544181493123,903,1.212117600000056,93,0.09357936528787127,False,False,106,0.09260533250561807,False,False,103,0.08729627448765108,False,False
mlp_b_04,b,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9432181037053625,0.9555768830702381,0.9582801905451166,0.9523583924402391,903,3.740148999997473,217,0.6381678209205027,False,False,216,0.6387886491384032,False,False,220,0.6361312115141046,False,False
mlp_b_05,b,[32],100.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9426499062064799,0.9537076432824967,0.9603489839087853,0.9522355111325873,903,1.6721246000015526,116,0.6392549564270865,False,False,145,0.6391781286928493,False,False,126,0.637444199841054,False,False
mlp_b_06,b,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9552580302204456,0.9775582180892403,0.9577395198846068,0.9635185893980976,903,1.74550150000141,105,0.011845265729012911,False,False,85,0.012847748548401029,False,False,91,0.012199445391036075,False,False
mlp_b_07,b,[64],0.01,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9547146100209618,0.9757522869693516,0.9564953768852851,0.9623207579585328,903,1.3110502999988967,74,0.010649391465317409,False,False,65,0.011098865793118301,False,False,70,0.010590838611304885,False,False
mlp_b_08,b,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,final_all_training,0.9578261401299806,0.9709140789987889,0.9624349507459571,0.9637250566249088,903,2.7473354999965522,146,0.08870056156391133,False,False,136,0.09157425476737703,False,False,163,0.0858288560770945,False,False
mlp_b_09,b,[64],1.0,0.001,300,False,64,0.0001,adam,relu,final_all_training,0.9619668619807822,0.9680851851872243,0.9560230193139305,0.9620250221606458,903,1.3921136999997543,74,0.1042927312341413,False,False,69,0.10780549441694208,False,False,79,0.09168209166405371,False,False
